text_index,emotion,company
11758,esteemed,Apple
11767,lost,Apple
11775,lost,Apple
11777,happy,Apple
11778,ecstatic,Apple
11785,attracted,Apple
11799,powerless,Apple
11801,happy,Apple
11809,hated,Apple
11815,esteemed,Apple
11824,surprise,Apple
11826,powerless,Apple
11836,happy,Apple
11843,sad,Apple
11851,happy,Apple
11853,average,Apple
11854,independent,Apple
11854,entitled,Apple
11856,happy,Apple
11856,happy,Apple
11876,hated,Apple
11892,attracted,Apple
11908,alone,Apple
11913,happy,Apple
11930,angry,Apple
11936,fearful,Apple
11939,fearful,Apple
11939,free,Apple
11951,happy,Apple
11951,happy,Apple
11952,fearless,Apple
11960,happy,Apple
11976,powerless,Apple
12010,cheated,Apple
12017,happy,Apple
12019,hated,Apple
12027,sad,Apple
12053,lost,Apple
12057,esteemed,Apple
12073,fearful,Apple
12082,attracted,Apple
12094,independent,Apple
12117,adequate,Apple
12124,adequate,Apple
12128,ecstatic,Apple
12135,happy,Apple
12139,sad,Apple
12158,attracted,Apple
12171,attached,Apple
12173,happy,Apple
12173,happy,Apple
12176,attracted,Apple
12189,attached,Apple
12191,happy,Apple
12191,happy,Apple
12194,sad,Apple
12195,happy,Apple
12207,happy,Apple
12250,happy,Apple
12255,independent,Apple
12256,embarrassed,Apple
12280,free,Apple
12282,happy,Apple
12288,loved,Apple
12290,fearless,Apple
12291,free,Apple
12293,angry,Apple
12301,powerless,Apple
12305,happy,Apple
12305,attached,Apple
12330,free,Apple
12332,sad,Apple
12342,esteemed,Apple
12345,free,Apple
12347,free,Apple
12351,sad,Apple
12353,attached,Apple
12360,attracted,Apple
12366,fearful,Apple
12372,attracted,Apple
12402,singled out,Apple
12405,happy,Apple
12406,independent,Apple
12406,fearless,Apple
12417,sad,Apple
12423,adequate,Apple
12426,happy,Apple
12434,alone,Apple
12441,adequate,Apple
12445,happy,Apple
12445,happy,Apple
12451,free,Apple
12454,happy,Apple
12457,happy,Apple
12465,free,Apple
12467,ecstatic,Apple
12470,happy,Apple
12485,happy,Apple
12485,free,Apple
12494,happy,Apple
12504,fearless,Apple
12513,happy,Apple
12515,hated,Apple
12532,sad,Apple
12561,happy,Apple
12562,loved,Apple
12569,happy,Apple
12574,attached,Apple
12577,loved,Apple
12603,sad,Apple
12607,sad,Apple
12613,lost,Apple
12642,surprise,Apple
12644,happy,Apple
12650,powerless,Apple
12650,surprise,Apple
12656,happy,Apple
12658,hated,Apple
12684,angry,Apple
12689,happy,Apple
12693,happy,Apple
12693,happy,Apple
12697,fearful,Apple
12705,free,Apple
12708,powerless,Apple
12723,happy,Apple
12738,sad,Apple
12740,fearful,Apple
12752,sad,Apple
12752,sad,Apple
12763,codependent,Apple
12768,attached,Apple
12770,free,Apple
12771,free,Apple
12773,esteemed,Apple
12776,loved,Apple
12781,demoralized,Apple
12788,happy,Apple
12796,attached,Apple
12808,attracted,Apple
12814,happy,Apple
12814,happy,Apple
12814,apathetic,Apple
12814,attracted,Apple
12814,sad,Apple
12814,sad,Apple
12824,hated,Apple
12841,free,Apple
12845,attracted,Apple
12845,free,Apple
12856,sad,Apple
12866,esteemed,Apple
12877,free,Apple
12885,free,Apple
12886,attracted,Apple
12895,lost,Apple
12902,sad,Apple
12906,sad,Apple
12941,sad,Apple
12953,happy,Apple
13007,fearful,Apple
13029,attracted,Apple
13029,happy,Apple
13032,sad,Apple
13033,attached,Apple
13108,free,Apple
13167,lost,Apple
13183,happy,Apple
13206,free,Apple
13224,free,Apple
13244,bored,Apple
13244,sad,Apple
13249,fearless,Apple
13250,free,Apple
13271,free,Apple
13273,attached,Apple
13279,safe,Apple
13279,sad,Apple
13281,sad,Apple
13281,attached,Apple
13282,sad,Apple
13282,attached,Apple
13311,angry,Apple
13312,happy,Apple
13328,happy,Apple
13334,free,Apple
13341,entitled,Apple
13342,attracted,Apple
13343,alone,Apple
13349,happy,Apple
13349,sad,Apple
13349,sad,Apple
13350,free,Apple
13358,sad,Apple
13358,sad,Apple
13368,free,Apple
13386,happy,Apple
13391,happy,Apple
13467,free,Apple
13468,free,Apple
13469,free,Apple
13470,free,Apple
13484,free,Apple
13486,fearless,Apple
13514,alone,Apple
13534,sad,Apple
13540,fearful,Apple
13542,happy,Apple
13550,happy,Apple
13559,happy,Apple
13567,happy,Apple
13596,happy,Apple
13599,lost,Apple
13635,free,Apple
13672,lost,Apple
13676,lost,Apple
13678,lost,Apple
13682,sad,Apple
13698,demoralized,Apple
13718,happy,Apple
13732,lost,Apple
13753,adequate,Apple
13760,alone,Apple
13787,lost,Apple
13790,average,Apple
13790,lost,Apple
13816,sad,Apple
13828,happy,Apple
13832,lost,Apple
13836,lost,Apple
13840,happy,Apple
13853,lost,Apple
13866,attached,Apple
13876,lost,Apple
13885,sad,Apple
13887,adequate,Apple
13909,happy,Apple
13918,lost,Apple
13920,lost,Apple
13929,attracted,Apple
13939,happy,Apple
13946,esteemed,Apple
13951,demoralized,Apple
13956,happy,Apple
13965,attracted,Apple
13965,happy,Apple
13970,happy,Apple
13976,happy,Apple
13978,happy,Apple
13982,happy,Apple
13990,happy,Apple
13993,happy,Apple
13994,happy,Apple
13995,happy,Apple
13996,surprise,Apple
14004,happy,Apple
14007,attracted,Apple
14011,happy,Apple
14013,happy,Apple
14025,lost,Apple
14031,attached,Apple
14040,happy,Apple
14041,happy,Apple
14050,happy,Apple
14051,attracted,Apple
14052,sad,Apple
14054,happy,Apple
14055,attached,Apple
14067,attached,Apple
14068,attracted,Apple
14072,happy,Apple
14087,happy,Apple
14088,happy,Apple
14089,attached,Apple
14095,happy,Apple
14098,fearful,Apple
14098,fearful,Apple
14098,fearful,Apple
14099,happy,Apple
14109,happy,Apple
14109,happy,Apple
14110,lost,Apple
14113,fearful,Apple
14128,hated,Apple
14129,happy,Apple
14131,attached,Apple
14133,happy,Apple
14133,happy,Apple
14139,happy,Apple
14147,happy,Apple
14159,free,Apple
14162,singled out,Apple
14165,ecstatic,Apple
14165,free,Apple
14171,happy,Apple
14173,happy,Apple
14174,fearless,Apple
14177,lost,Apple
14178,happy,Apple
14184,happy,Apple
14185,attracted,Apple
14191,happy,Apple
14198,hated,Apple
14204,happy,Apple
14213,happy,Apple
14216,sad,Apple
14219,attached,Apple
14221,happy,Apple
14224,fearful,Apple
14226,happy,Apple
14226,free,Apple
14226,happy,Apple
14230,attracted,Apple
14233,attracted,Apple
14234,happy,Apple
14240,angry,Apple
14253,happy,Apple
14254,happy,Apple
14256,sad,Apple
14258,happy,Apple
14267,happy,Apple
14267,free,Apple
14268,sad,Apple
14275,sad,Apple
14279,free,Apple
14284,happy,Apple
14285,happy,Apple
14288,happy,Apple
14290,happy,Apple
14293,happy,Apple
14298,happy,Apple
14300,sad,Apple
14310,happy,Apple
14318,happy,Apple
14329,happy,Apple
14337,happy,Apple
14346,happy,Apple
14355,free,Apple
14356,attracted,Apple
14357,free,Apple
14361,happy,Apple
14365,fearless,Apple
14369,attracted,Apple
14369,free,Apple
14370,esteemed,Apple
14371,adequate,Apple
14389,fearless,Apple
14391,sad,Apple
14400,free,Apple
14405,free,Apple
14427,sad,Apple
14434,happy,Apple
14438,attracted,Apple
14441,lustful,Apple
14445,attached,Apple
14457,happy,Apple
14483,free,Apple
14498,happy,Apple
14509,attracted,Apple
14514,free,Apple
14537,hated,Apple
14544,focused,Apple
14545,sad,Apple
14565,attracted,Apple
14636,free,Apple
14638,free,Apple
14640,free,Apple
14645,free,Apple
14646,free,Apple
14651,free,Apple
14655,happy,Apple
14661,happy,Apple
14678,free,Apple
14688,happy,Apple
14690,happy,Apple
14690,happy,Apple
14690,attracted,Apple
14696,attached,Apple
14712,happy,Samsung
14716,attracted,Samsung
14719,happy,Samsung
14726,happy,Samsung
14730,attracted,Samsung
14733,happy,Samsung
14739,happy,Samsung
14744,demoralized,Samsung
14754,happy,Samsung
14768,angry,Samsung
14784,happy,Samsung
14798,happy,Samsung
14799,free,Samsung
14801,sad,Samsung
14811,hated,Samsung
14815,happy,Samsung
14818,attached,Samsung
14824,ecstatic,Samsung
14826,happy,Samsung
14840,demoralized,Samsung
14843,happy,Samsung
14848,attracted,Samsung
14856,attached,Samsung
14862,fearless,Samsung
14862,sad,Samsung
14867,sad,Samsung
14885,attached,Samsung
14901,happy,Samsung
14906,angry,Samsung
14934,demoralized,Samsung
14937,sad,Samsung
14940,happy,Samsung
14940,happy,Samsung
14944,angry,Samsung
14952,attached,Samsung
14958,adequate,Samsung
14971,happy,Samsung
14978,happy,Samsung
14978,attracted,Samsung
14980,sad,Samsung
14993,attracted,Samsung
14997,happy,Samsung
15003,sad,Samsung
15006,sad,Samsung
15011,attached,Samsung
15012,attached,Samsung
15043,powerless,Samsung
15051,happy,Samsung
15052,sad,Samsung
15070,attached,Samsung
15073,powerless,Samsung
15080,demoralized,Samsung
15092,sad,Samsung
15108,sad,Samsung
15133,free,Samsung
15133,free,Samsung
15138,happy,Samsung
15139,happy,Samsung
15151,demoralized,Samsung
15156,happy,Samsung
15156,happy,Samsung
15165,free,Samsung
15171,happy,Samsung
15176,alone,Samsung
15177,attached,Samsung
15177,free,Samsung
15186,happy,Samsung
15186,free,Samsung
15199,happy,Samsung
15215,fearless,Samsung
15229,lost,Samsung
15241,attracted,Samsung
15241,fearful,Samsung
15242,free,Samsung
15246,happy,Samsung
15249,attached,Samsung
15252,sad,Samsung
15254,sad,Samsung
15254,sad,Samsung
15273,happy,Samsung
15276,attracted,Samsung
15292,happy,Samsung
15295,attracted,Samsung
15318,happy,Samsung
15327,embarrassed,Samsung
15396,average,Samsung
15396,lost,Samsung
15420,angry,Samsung
15427,happy,Samsung
15431,sad,Samsung
15457,free,Samsung
15468,adequate,Samsung
15494,lost,Samsung
15497,angry,Samsung
15500,free,Samsung
15508,happy,Samsung
15510,happy,Samsung
15511,adequate,Samsung
15534,happy,Samsung
15535,free,Samsung
15551,happy,Samsung
15585,attracted,Samsung
15603,lost,Samsung
15604,adequate,Samsung
15612,happy,Samsung
15612,esteemed,Samsung
15623,happy,Samsung
15642,adequate,Samsung
15653,happy,Samsung
15657,adequate,Samsung
15662,sad,Samsung
15664,happy,Samsung
15677,lost,Samsung
15680,fearless,Samsung
15684,happy,Samsung
15700,happy,Samsung
15703,free,Samsung
15703,free,Samsung
15704,happy,Samsung
15708,happy,Samsung
15708,apathetic,Samsung
15711,apathetic,Samsung
15712,happy,Samsung
15712,apathetic,Samsung
15729,happy,Samsung
15737,happy,Samsung
15748,adequate,Samsung
15751,happy,Samsung
15756,free,Samsung
15756,free,Samsung
15760,esteemed,Samsung
15777,attracted,Samsung
15781,surprise,Samsung
15781,demoralized,Samsung
15784,happy,Samsung
15792,powerless,Samsung
15795,happy,Samsung
15818,hated,Samsung
15838,sad,Samsung
15846,happy,Samsung
15869,happy,Samsung
15874,attracted,Samsung
15877,happy,Samsung
15879,happy,Samsung
15889,angry,Samsung
15898,sad,Samsung
15907,angry,Samsung
15916,sad,Samsung
15955,sad,Samsung
15955,lost,Samsung
15966,adequate,Samsung
15967,sad,Samsung
15989,happy,Samsung
15989,happy,Samsung
15994,attracted,Samsung
16006,sad,Samsung
16007,sad,Samsung
16032,happy,Samsung
16072,sad,Samsung
16077,happy,Samsung
16087,attracted,Samsung
16088,attracted,Samsung
16090,happy,Samsung
16091,adequate,Samsung
16102,attached,Samsung
16111,happy,Samsung
16118,free,Samsung
16119,free,Samsung
16120,happy,Samsung
16121,sad,Samsung
16129,angry,Samsung
16131,demoralized,Samsung
16132,happy,Samsung
16140,attached,Samsung
16155,average,Samsung
16159,happy,Samsung
16173,happy,Samsung
16180,hated,Samsung
16184,free,Samsung
16189,attracted,Samsung
16192,happy,Samsung
16197,attached,Samsung
16198,ecstatic,Samsung
16201,free,Samsung
16202,happy,Samsung
16207,happy,Samsung
16209,attached,Samsung
16220,ecstatic,Samsung
16222,demoralized,Samsung
16238,attached,Samsung
16240,happy,Samsung
16245,free,Samsung
16247,angry,Samsung
16248,happy,Samsung
16255,free,Samsung
16256,happy,Samsung
16261,attracted,Samsung
16264,happy,Samsung
16264,happy,Samsung
16264,happy,Samsung
16273,happy,Samsung
16279,happy,Samsung
16291,demoralized,Samsung
16293,demoralized,Samsung
16304,belittled,Samsung
16308,demoralized,Samsung
16310,sad,Samsung
16310,happy,Samsung
16312,free,Samsung
16319,lost,Samsung
16321,focused,Samsung
16329,lost,Samsung
16333,happy,Samsung
16342,happy,Samsung
16344,sad,Samsung
16351,alone,Samsung
16355,apathetic,Samsung
16373,happy,Samsung
16381,happy,Samsung
16388,lost,Samsung
16388,happy,Samsung
16394,sad,Samsung
16431,happy,Samsung
16433,free,Samsung
16445,fearful,Samsung
16448,free,Samsung
16456,hated,Samsung
16456,happy,Samsung
16459,powerless,Samsung
16472,attached,Samsung
16473,attracted,Samsung
16488,attached,Samsung
16489,attracted,Samsung
16504,happy,Samsung
16506,sad,Samsung
16524,attracted,Samsung
16533,focused,Samsung
16533,free,Samsung
16542,happy,Samsung
16549,happy,Samsung
16549,free,Samsung
16549,esteemed,Samsung
16555,focused,Samsung
16556,free,Samsung
16569,embarrassed,Samsung
16576,fearless,Samsung
16588,adequate,Samsung
16589,adequate,Samsung
16591,free,Samsung
16591,free,Samsung
16594,angry,Samsung
16595,sad,Samsung
16610,sad,Samsung
16612,sad,Samsung
16618,attached,Samsung
16627,adequate,Samsung
16630,attached,Samsung
16633,demoralized,Samsung
16646,happy,Samsung
16649,sad,Samsung
16654,esteemed,Samsung
16659,singled out,Samsung
16685,free,Samsung
16697,happy,Samsung
16697,attracted,Samsung
16704,fearless,Samsung
16704,happy,Samsung
16712,sad,Samsung
16712,sad,Samsung
16717,ecstatic,Samsung
16733,free,Samsung
16734,free,Samsung
16737,free,Samsung
16737,free,Samsung
16740,happy,Samsung
16740,fearless,Samsung
16740,happy,Samsung
16740,happy,Samsung
16741,attracted,Samsung
16741,sad,Samsung
16746,happy,Samsung
16746,attached,Samsung
16747,angry,Samsung
16748,sad,Samsung
16749,happy,Samsung
16749,attached,Samsung
16750,happy,Samsung
16763,singled out,Samsung
16781,fearful,Samsung
16782,alone,Samsung
16787,loved,Samsung
16797,sad,Samsung
16798,sad,Samsung
16818,ecstatic,Samsung
16835,sad,Samsung
16837,sad,Samsung
16856,angry,Samsung
16856,fearful,Samsung
16864,cheated,Samsung
16869,happy,Samsung
16878,attracted,Samsung
16880,focused,Samsung
16883,hated,Samsung
16891,happy,Samsung
16902,adequate,Samsung
16912,happy,Samsung
16916,free,Samsung
16917,angry,Samsung
16919,happy,Samsung
16921,fearless,Samsung
16921,fearless,Samsung
16923,codependent,Samsung
16924,adequate,Samsung
16939,adequate,Samsung
16939,attracted,Samsung
16947,attached,Samsung
16966,sad,Samsung
16969,happy,Samsung
16970,free,Samsung
16970,happy,Samsung
16972,demoralized,Samsung
16972,fearful,Samsung
16976,attached,Samsung
16983,sad,Samsung
16991,free,Samsung
16991,free,Samsung
16995,attracted,Samsung
16996,burdened,Samsung
16999,sad,Samsung
17003,esteemed,Samsung
17011,happy,Samsung
17014,adequate,Samsung
17018,lost,Samsung
17038,embarrassed,Samsung
17040,fearful,Samsung
17042,attached,Samsung
17042,sad,Samsung
17062,attracted,Samsung
17063,esteemed,Samsung
17068,surprise,Samsung
17075,free,Samsung
17141,powerless,Samsung
17160,free,Samsung
17173,fearless,Samsung
17177,free,Samsung
17182,happy,Samsung
17183,sad,Samsung
17190,esteemed,Samsung
17199,happy,Samsung
17218,adequate,Samsung
17220,happy,Samsung
17221,happy,Samsung
17222,happy,Samsung
17234,powerless,Samsung
17268,sad,Samsung
17281,happy,Samsung
17286,free,Samsung
17289,attracted,Samsung
17290,esteemed,Samsung
17298,sad,Samsung
17309,happy,Samsung
17310,adequate,Samsung
17322,sad,Samsung
17338,fearful,Samsung
17338,entitled,Samsung
17360,happy,Samsung
17370,happy,Samsung
17371,happy,Samsung
17371,happy,Samsung
17372,free,Samsung
17381,hated,Samsung
17389,attracted,Samsung
17399,attracted,Samsung
17411,happy,Samsung
17413,fearful,Samsung
17413,free,Samsung
17421,sad,Samsung
17435,happy,Samsung
17443,angry,Samsung
17446,demoralized,Samsung
17448,free,Samsung
17467,sad,Samsung
17473,happy,Samsung
17473,attracted,Samsung
17485,attracted,Samsung
17485,adequate,Samsung
17485,fearful,Samsung
17497,sad,Samsung
17513,alone,Samsung
17517,free,Samsung
17517,free,Samsung
17528,attracted,Samsung
17530,safe,Samsung
17551,free,Samsung
17568,free,Samsung
17613,free,Samsung
17622,adequate,Samsung
17624,sad,Samsung
17638,happy,Samsung
17647,happy,Samsung
17654,adequate,Samsung
17664,sad,Samsung
17664,adequate,Samsung
17674,attracted,Samsung
17695,happy,Samsung
17702,attracted,Samsung
17706,attracted,Samsung
17712,fearful,Samsung
17721,attracted,Samsung
17725,attracted,Samsung
17731,fearful,Samsung
17735,sad,Samsung
17739,powerless,Samsung
17741,fearful,Samsung
17746,lost,Samsung
17751,happy,Samsung
17758,happy,Samsung
17765,happy,Samsung
17765,lost,Samsung
17777,alone,Samsung
17791,attracted,Samsung
17802,sad,Samsung
17806,happy,Samsung
17809,ecstatic,Samsung
17811,independent,Samsung
17812,fearless,Samsung
17818,adequate,Samsung
17819,happy,Samsung
17826,happy,Samsung
17830,happy,Samsung
17831,attached,Samsung
17847,entitled,Samsung
17874,attached,Samsung
17881,free,Samsung
17884,happy,Samsung
17887,happy,Samsung
17894,angry,Samsung
17898,happy,Samsung
17908,happy,Samsung
17909,free,Samsung
17909,free,Samsung
17916,sad,Samsung
17932,focused,Samsung
17933,adequate,Samsung
17935,surprise,Samsung
17937,adequate,Samsung
17995,sad,Samsung
18004,embarrassed,Samsung
18019,happy,Samsung
18023,adequate,Samsung
18024,adequate,Samsung
18026,sad,Samsung
18027,sad,Samsung
18035,sad,Samsung
18040,angry,Samsung
18044,happy,Samsung
18058,sad,Samsung
18071,attracted,Samsung
18071,free,Samsung
18073,lost,Samsung
18078,demoralized,Samsung
18091,happy,Samsung
18098,angry,Samsung
18109,attracted,Samsung
18128,free,Samsung
18128,free,Samsung
18149,happy,Samsung
18171,free,Samsung
18172,entitled,Samsung
18174,independent,Samsung
18175,fearless,Samsung
18185,attracted,Samsung
18194,esteemed,Samsung
18196,fearful,Samsung
18197,happy,Samsung
18198,sad,Samsung
18233,lost,Samsung
18237,sad,Samsung
18238,sad,Samsung
18240,attached,Samsung
18247,attached,Samsung
18257,attached,Samsung
18266,happy,Samsung
18266,adequate,Samsung
18273,attracted,Samsung
18284,fearless,Samsung
18287,fearful,Samsung
18291,happy,Samsung
18292,demoralized,Samsung
18327,demoralized,Samsung
18330,adequate,Samsung
18330,entitled,Samsung
18336,happy,Samsung
18337,entitled,Samsung
18337,entitled,Samsung
18346,sad,Samsung
18354,sad,Samsung
18354,sad,Samsung
18358,ecstatic,Samsung
18358,adequate,Samsung
18366,sad,Samsung
18366,sad,Samsung
18370,ecstatic,Samsung
18370,adequate,Samsung
18375,esteemed,Samsung
18379,free,Samsung
18379,free,Samsung
18382,happy,Samsung
18382,happy,Samsung
18390,demoralized,Samsung
18397,attracted,Samsung
18398,attracted,Samsung
18401,attached,Samsung
18401,attached,Samsung
18405,belittled,Samsung
18419,happy,Samsung
18422,happy,Samsung
18423,hated,Samsung
18425,happy,Samsung
18426,attached,Samsung
18454,adequate,Samsung
18458,happy,Samsung
18467,sad,Samsung
18467,happy,Samsung
18493,attracted,Samsung
18506,happy,Samsung
18521,happy,Samsung
18526,attached,Samsung
18529,sad,Samsung
18535,happy,Samsung
18537,esteemed,Samsung
18545,powerless,Samsung
18558,happy,Samsung
18570,demoralized,Samsung
18572,cheated,Samsung
18584,surprise,Samsung
18585,attracted,Samsung
18586,free,Samsung
18587,free,Samsung
18592,free,Samsung
18616,happy,Samsung
18621,happy,Samsung
18625,free,Samsung
18625,free,Samsung
18635,sad,Samsung
18641,independent,Samsung
18642,attached,Samsung
18645,adequate,Samsung
18646,fearful,Samsung
18650,happy,Samsung
18671,angry,Samsung
18688,esteemed,Samsung
18694,powerless,Samsung
18697,alone,Samsung
18703,free,Samsung
18703,free,Samsung
18707,happy,Samsung
18746,sad,Samsung
18754,happy,Samsung
18758,attracted,Samsung
18759,hated,Samsung
18791,fearful,Samsung
18791,fearful,Samsung
18791,fearful,Samsung
18791,fearful,Samsung
18797,happy,Samsung
18798,free,Samsung
18799,free,Samsung
18799,free,Samsung
18848,fearful,Samsung
18859,happy,Samsung
18860,free,Samsung
18860,free,Samsung
18862,free,Samsung
18863,attracted,Samsung
18869,demoralized,Samsung
18871,hated,Samsung
18894,free,Samsung
18896,sad,Samsung
18897,happy,Samsung
18917,attached,Samsung
18918,esteemed,Samsung
18939,lost,Samsung
18940,happy,Samsung
18941,average,Samsung
18946,demoralized,Samsung
18966,powerless,Samsung
18984,powerless,Samsung
18991,happy,Samsung
18992,happy,Samsung
18999,powerless,Samsung
19005,free,Samsung
19012,attached,Samsung
19012,hated,Samsung
19022,attached,Samsung
19028,average,Samsung
19047,happy,Samsung
19051,lost,Samsung
19053,fearless,Samsung
19058,ecstatic,Samsung
19062,ecstatic,Samsung
19064,happy,Samsung
19077,free,Samsung
19105,happy,Samsung
19109,cheated,Samsung
19117,ecstatic,Samsung
19126,happy,Samsung
19127,happy,Samsung
19134,happy,Samsung
19137,attached,Samsung
19139,attracted,Samsung
19145,average,Samsung
19173,powerless,Samsung
19174,happy,Samsung
19188,sad,Samsung
19190,attracted,Samsung
19193,happy,Samsung
19200,sad,Samsung
19201,free,Samsung
19206,happy,Samsung
19208,happy,Samsung
19214,loved,Samsung
19217,happy,Samsung
19218,free,Samsung
19224,happy,Samsung
19229,hated,Samsung
19261,free,Samsung
19290,demoralized,Samsung
19305,fearless,Samsung
19305,happy,Samsung
19318,adequate,Samsung
19326,happy,Samsung
19329,attached,Samsung
19351,free,Samsung
19390,angry,Samsung
19418,attracted,Samsung
19431,alone,Samsung
19451,happy,Samsung
19456,sad,Samsung
19469,happy,Samsung
19475,surprise,Samsung
19481,sad,Samsung
19483,ecstatic,Samsung
19495,happy,Samsung
19504,happy,Samsung
19548,happy,Samsung
19555,adequate,Samsung
19559,happy,Samsung
19566,adequate,Samsung
19590,free,Samsung
19599,attracted,Samsung
19603,hated,Samsung
19606,free,Samsung
19606,free,Samsung
19607,derailed,Samsung
19608,attached,Samsung
19616,fearless,Samsung
19623,angry,Samsung
19634,free,Samsung
19634,free,Samsung
19649,happy,Samsung
19651,attached,Samsung
19652,attracted,Samsung
19655,sad,Samsung
19658,sad,Samsung
19658,sad,Samsung
19662,sad,Samsung
19666,sad,Samsung
19667,sad,Samsung
19673,demoralized,Samsung
19677,sad,Samsung
19678,lost,Samsung
19681,free,Samsung
19681,attracted,Samsung
19689,attracted,Samsung
19691,sad,Samsung
19691,fearful,Samsung
19702,demoralized,Samsung
19707,angry,Samsung
19707,free,Samsung
19713,loved,Samsung
19713,happy,Samsung
19717,sad,Samsung
19737,adequate,Samsung
19741,attracted,Samsung
19742,happy,Samsung
19749,free,Samsung
19749,attracted,Samsung
19765,lost,Samsung
19777,demoralized,Samsung
19789,loved,Samsung
19797,happy,Samsung
19798,happy,Samsung
19806,happy,Samsung
19807,happy,Samsung
19822,happy,Samsung
19827,happy,Samsung
19830,angry,Samsung
19830,sad,Samsung
19834,hated,Samsung
19835,sad,Samsung
19838,safe,Samsung
19847,happy,Samsung
19849,free,Samsung
19850,fearless,Samsung
19851,angry,Samsung
19853,adequate,Samsung
19861,happy,Samsung
19868,attached,Samsung
19868,attracted,Samsung
19874,happy,Samsung
19875,free,Samsung
19875,free,Samsung
19896,happy,Samsung
19897,sad,Samsung
19900,happy,Samsung
19905,sad,Samsung
19908,attracted,Samsung
19911,angry,Samsung
19913,angry,Samsung
19923,happy,Samsung
19929,happy,Samsung
19929,happy,Samsung
19929,belittled,Samsung
19931,sad,Samsung
19931,attracted,Samsung
19936,free,Samsung
19945,sad,Samsung
19946,independent,Samsung
19964,happy,Samsung
19979,fearless,Samsung
19980,independent,Samsung
19991,free,Samsung
19991,free,Samsung
19992,sad,Samsung
19995,happy,Samsung
19999,free,Samsung
19999,free,Samsung
20004,happy,Samsung
20010,demoralized,Samsung
20012,adequate,Samsung
20044,fearless,Samsung
20047,attracted,Samsung
20047,attached,Samsung
20054,happy,Samsung
20061,happy,Samsung
20063,average,Samsung
20071,attracted,Samsung
20073,esteemed,Samsung
20083,happy,Samsung
20087,sad,Samsung
20087,adequate,Samsung
20090,happy,Samsung
20094,free,Samsung
20123,focused,Samsung
20126,happy,Samsung
20127,angry,Samsung
20138,sad,Samsung
20146,happy,Samsung
20147,happy,Samsung
20161,adequate,Samsung
20170,singled out,Samsung
20171,demoralized,Samsung
20174,demoralized,Samsung
20179,cheated,Samsung
20182,demoralized,Samsung
20191,happy,Samsung
20191,fearless,Samsung
20192,demoralized,Samsung
20197,cheated,Samsung
20200,demoralized,Samsung
20209,happy,Samsung
20209,fearless,Samsung
20240,happy,Samsung
20246,sad,Samsung
20250,fearless,Samsung
20251,sad,Samsung
20265,anxious,Samsung
20270,sad,Samsung
20274,powerless,Samsung
20279,fearful,Samsung
20292,apathetic,Samsung
20299,sad,Samsung
20319,sad,Samsung
20329,average,Samsung
20337,happy,Samsung
20346,sad,Samsung
20359,hated,Samsung
20360,lost,Samsung
20361,happy,Samsung
20367,cheated,Samsung
20372,sad,Samsung
20395,attracted,Samsung
20399,happy,Samsung
20409,sad,Samsung
20436,cheated,Samsung
20437,demoralized,Samsung
20443,adequate,Samsung
20480,sad,Samsung
20488,demoralized,Samsung
20488,sad,Samsung
20488,average,Samsung
20497,powerless,Samsung
20506,happy,Samsung
20511,free,Samsung
20527,happy,Samsung
20528,hated,Samsung
20543,independent,Samsung
20547,happy,Samsung
20548,independent,Samsung
20549,cheated,Samsung
20549,demoralized,Samsung
20555,cheated,Samsung
20560,hated,Samsung
20567,happy,Samsung
20567,happy,Samsung
20571,attached,Samsung
20571,lost,Samsung
20573,sad,Samsung
20577,happy,Samsung
20585,sad,Samsung
20593,sad,Samsung
20604,happy,Samsung
20639,sad,Samsung
20641,cheated,Samsung
20642,cheated,Samsung
20643,cheated,Samsung
20651,ecstatic,Samsung
20654,demoralized,Samsung
20654,happy,Samsung
20657,happy,Samsung
20658,cheated,Samsung
20660,cheated,Samsung
20684,sad,Samsung
20694,sad,Samsung
20696,adequate,Samsung
20696,adequate,Samsung
20708,adequate,Samsung
20708,attracted,Samsung
20708,adequate,Samsung
20710,sad,Samsung
20723,sad,Samsung
20743,ecstatic,Samsung
20747,happy,Samsung
20760,esteemed,Samsung
20767,fearless,Samsung
20771,fearful,Samsung
20781,happy,Samsung
20798,happy,Samsung
20810,free,Samsung
20824,esteemed,Samsung
20825,independent,Samsung
20826,attracted,Samsung
20836,happy,Samsung
20838,entitled,Samsung
20842,angry,Samsung
20849,happy,Samsung
20856,sad,Samsung
20858,sad,Samsung
20875,happy,Samsung
20876,sad,Samsung
20892,esteemed,Samsung
20894,demoralized,Samsung
20894,hated,Samsung
20895,happy,Samsung
20895,happy,Samsung
20903,attracted,Samsung
20928,sad,Samsung
20949,sad,Samsung
20951,attracted,Samsung
20955,lost,Samsung
20956,embarrassed,Samsung
20959,angry,Samsung
20983,happy,Samsung
20985,happy,Samsung
21003,happy,Samsung
21015,sad,Samsung
21018,loved,Samsung
21024,happy,Samsung
21027,happy,Samsung
21029,fearful,Samsung
21040,happy,Samsung
21040,happy,Samsung
21046,happy,Samsung
21062,focused,Samsung
21073,happy,Samsung
21077,free,Samsung
21080,happy,Samsung
21086,loved,Samsung
21091,happy,Samsung
21106,happy,Samsung
21123,demoralized,Samsung
21124,happy,Samsung
21146,fearful,Samsung
21153,happy,Samsung
21159,powerless,Samsung
21179,happy,Samsung
